,year,month,article,qid,monthly_pageviews,genre,artist
13081,2024,8,Somebody to Love,Q1574701,2428.0,rock music,Jefferson Airplane
13082,2024,8,Bloody Mary,Q4035220,2427.0,electropop,Lady Gaga
13083,2024,8,Love Song,Q276136,2421.0,pop rock,Sara Bareilles
13084,2024,8,Justice for All,Q116979449,2418.0,,Donald Trump
13085,2024,8,Season of the Witch,Q7441904,2397.0,psychedelic rock,Donovan
13086,2024,8,Man on the Moon,Q1888554,2396.0,country rock,R.E.M.
13087,2024,8,What I Like About You,Q7991175,2389.0,,The Romantics
13088,2024,8,Lump,Q6703396,2376.0,alternative rock,The Presidents of the United States of America
13089,2024,8,Closer,Q26257738,2374.0,electronic dance music,The Chainsmokers
13090,2024,8,The Show Must Go On,Q517591,2359.0,rock music,Queen
13091,2024,8,Rich Girl,Q7323270,2352.0,,Hall & Oates
13092,2024,8,Cherry Bomb,Q17986409,2349.0,heartland rock,John Mellencamp
13093,2024,8,I'll Be There,Q1073719,2332.0,pop music,The Jackson 5
13094,2024,8,The Sign,Q638334,2329.0,pop music,Ace of Base
13095,2024,8,The Scientist,Q1991424,2317.0,alternative rock,Coldplay
13096,2024,8,Deep Cover,Q935103,2303.0,gangsta rap,Dr. Dre
13097,2024,8,Sous le ciel de Paris,Q3492127,2297.0,chanson,Jean Bretonnière
13098,2024,8,Bad Boys,Q2629093,2295.0,reggae,Inner Circle
13099,2024,8,Houdini,Q123273186,2291.0,nu-disco,Dua Lipa
13100,2024,8,Señorita,Q64729088,2289.0,pop music,Shawn Mendes
13101,2024,8,Memories,Q68015646,2288.0,,Maroon 5
13102,2024,8,Tusk,Q3420453,2287.0,rock music,Fleetwood Mac
13103,2024,8,Rhythm of the Night,Q1406189,2279.0,funk,DeBarge
13104,2024,8,We Are Family,Q4018646,2278.0,disco,Sister Sledge
13105,2024,8,Spooky,Q7579119,2265.0,,Classics IV
13106,2024,8,Let's Live for Today,Q6532477,2254.0,,The Grass Roots
13107,2024,8,Soul Man,Q860467,2246.0,popular music,Sam & Dave
13108,2024,8,Lucky,Q683419,2238.0,pop music,Britney Spears
13109,2024,8,Superstar,Q6122411,2232.0,,Delaney & Bonnie
13110,2024,8,Easy,Q5331081,2225.0,popular music,Commodores
13111,2024,8,The Reason,Q1025631,2222.0,alternative rock,Hoobastank
13112,2024,8,Breakfast at Tiffany's,Q4179376,2222.0,alternative rock,Deep Blue Something
13113,2024,8,Cups,Q14915219,2202.0,folk music,Anna Kendrick
13114,2024,8,Oh Yeah,Q3752329,2202.0,synth-pop,Yello
13115,2024,8,Numb,Q19973,2197.0,alternative rock,Linkin Park
13116,2024,8,Everytime We Touch,Q993833,2192.0,Eurodance,Cascada
13117,2024,8,Pompeii,Q7227455,2188.0,indie rock,Bastille
13118,2024,8,Mirrors,Q5514667,2185.0,contemporary R&B,Justin Timberlake
13119,2024,8,Big Shot,Q4906332,2172.0,rock music,Billy Joel
13120,2024,8,It Takes Two,Q6092076,2171.0,hip-hop,Rob Base and DJ E-Z Rock
13121,2024,8,Mia Khalifa,Q74208810,2171.0,trap music,iLoveFriday
13122,2024,8,The Yellow Rose of Texas,Q1934656,2167.0,American folk music,Ernest Tubb
13123,2024,8,Maniac,Q171260,2166.0,synth-pop,Michael Sembello
13124,2024,8,Let Me Love You,Q19875767,2162.0,contemporary R&B,Mario
13125,2024,8,My Old School,Q17060757,2160.0,pop rock,Steely Dan
13126,2024,8,Rude,Q17111037,2155.0,reggae fusion,Magic!
13127,2024,8,I'm with You,Q834275,2149.0,pop rock,Avril Lavigne
13128,2024,8,No Time to Die,Q84761142,2148.0,film score,Billie Eilish
13129,2024,8,Fight the Power,Q1982366,2142.0,hip-hop,Public Enemy
13130,2024,8,Roar,Q14559271,2120.0,pop music,Katy Perry
13131,2024,8,Weapon of Choice,Q48767503,2117.0,big beat,Fatboy Slim
13132,2024,8,Katyusha,Q18288,2109.0,Russian romance,
13133,2024,8,Polly,Q1575153,2107.0,grunge,Nirvana
13134,2024,8,Fame,Q288281,2100.0,funk,David Bowie
13135,2024,8,Cherry Pie,Q3946609,2092.0,glam metal,Warrant
13136,2024,8,Wake Up,Q125966019,2080.0,,
13137,2024,8,All I Wanna Do,Q1142725,2080.0,country music,Sheryl Crow
13138,2024,8,Scream,Q107654239,2057.0,,Michael Jackson
13139,2024,8,Mockingbird,Q2164631,2046.0,hip-hop,Eminem
13140,2024,8,Ghost Town,Q55280919,2039.0,blues rock,Kanye West
13141,2024,8,Touch,Q128790715,2020.0,dance-pop,Katseye
13142,2024,8,Havana,Q35282195,2020.0,pop music,Camila Cabello
13143,2024,8,The Night We Met,Q54869031,2018.0,indie rock,Lord Huron
13144,2024,8,Tempted,Q7699046,2012.0,pop rock,Squeeze
13145,2024,8,Fernando,Q27623,2004.0,,ABBA
13146,2024,8,Wuthering Heights,Q55777670,1989.0,art rock,Kate Bush
13147,2024,8,White Horse,Q7994811,1985.0,,Laid Back
13148,2024,8,Killshot,Q56635098,1985.0,hip-hop,Eminem
13149,2024,8,Just like Heaven,Q956305,1981.0,,The Cure
13150,2024,8,I Don't Wanna Wait,Q126051126,1980.0,,David Guetta
13151,2024,8,These Days,Q7783367,1970.0,popular music,Nico
13152,2024,8,Dilemma,Q2015357,1968.0,hip-hop,Nelly
13153,2024,8,Lithium,Q1130059,1964.0,protest song,Nirvana
13154,2024,8,Rock Me,Q7354567,1939.0,hard rock,Great White
13155,2024,8,Summer in the City,Q1472381,1935.0,rock music,The Lovin' Spoonful
13156,2024,8,Hide and Seek,Q603753,1935.0,folktronica,Imogen Heap
13157,2024,8,The Middle,Q2616520,1934.0,,Jimmy Eat World
13158,2024,8,Godzilla,Q83050393,1931.0,hip-hop,Eminem
13159,2024,8,The Way It Is,Q2415121,1922.0,soft rock,Bruce Hornsby
13160,2024,8,S&M,Q830734,1922.0,dance-pop,Rihanna
13161,2024,8,Not in Love,Q126914094,1919.0,,Crystal Castles
13162,2024,8,Wonderful World,Q677927,1918.0,popular music,Sam Cooke
13163,2024,8,Love Potion No. 9,Q3068179,1916.0,popular music,The Clovers
13164,2024,8,Panama,Q719732,1915.0,hard rock,Van Halen
13165,2024,8,Island in the Sun,Q2724785,1912.0,alternative rock,Weezer
13166,2024,8,Alright,Q19954301,1909.0,jazz rap,Kendrick Lamar
13167,2024,8,Cupid,Q117305738,1903.0,,Fifty Fifty
13168,2024,8,Donna,Q3502191,1902.0,rock and roll,Ritchie Valens
13169,2024,8,Sunny,Q2633886,1895.0,soul,Bobby Hebb
13170,2024,8,Rollin',Q2262044,1894.0,hip-hop,Limp Bizkit
13171,2024,8,The Rains of Castamere,Q18463992,1893.0,,The National
13172,2024,8,The End of the World,Q3366912,1888.0,blues,Skeeter Davis
13173,2024,8,Fever,Q919452,1885.0,rhythm and blues,Little Willie John
13174,2024,8,Luka,Q1849565,1885.0,folk rock,Suzanne Vega
13175,2024,8,Breakaway,Q666168,1884.0,folk-pop,Kelly Clarkson
13176,2024,8,Deja Vu,Q106291700,1879.0,psychedelic pop,Olivia Rodrigo
13177,2024,8,Tom Dooley,Q15817835,1865.0,American folk music,The Kingston Trio
13178,2024,8,One Week,Q3882657,1858.0,alternative rock,Barenaked Ladies
13179,2024,8,Head over Heels,Q3783876,1845.0,new wave,Tears for Fears
13180,2024,8,Peg,Q7160503,1833.0,soft rock,Steely Dan
13181,2024,8,Amie,Q16961370,1829.0,,Pure Prairie League
13182,2024,8,So What,Q1044354,1829.0,pop rock,Pink
13183,2024,8,Disturbia,Q853621,1819.0,dance-pop,Rihanna
13184,2024,8,Photograph,Q3316414,1817.0,post-grunge,Nickelback
13185,2024,8,Break Free,Q17309667,1814.0,dance-pop,Ariana Grande
13186,2024,8,Rump Shaker,Q7379371,1805.0,dirty rap,Wreckx-n-Effect
13187,2024,8,Our House,Q7110676,1801.0,baroque pop,"Crosby, Stills, Nash & Young"
13188,2024,8,Valley Girl,Q7912077,1798.0,new wave,Frank Zappa
13189,2024,8,Crazy for You,Q1139281,1789.0,pop music,Madonna
13190,2024,8,Somebody to Love,Q744564,1788.0,rock music,Queen
13191,2024,8,Daughters,Q2093319,1787.0,acoustic music,John Mayer
13192,2024,8,Simple Man,Q1772880,1782.0,Southern rock,Lynyrd Skynyrd
13193,2024,8,Real Love,Q1698590,1773.0,pop rock,John Lennon
13194,2024,8,Footloose,Q653189,1772.0,pop rock,Kenny Loggins
13195,2024,8,Float On,Q3304403,1765.0,indie rock,Modest Mouse
13196,2024,8,"""Casual""",,1760.0,,
13197,2024,8,Faith,Q1393546,1743.0,rock music,George Michael
13198,2024,8,This Is Me,Q47166818,1735.0,pop music,Keala Settle
13199,2024,8,Judas,Q188766,1724.0,dance-pop,Lady Gaga
13200,2024,8,Sorry,Q21198638,1722.0,dancehall pop,Justin Bieber
13201,2024,8,Humble,Q29352319,1719.0,hip-hop,Kendrick Lamar
13202,2024,8,One More Time,Q2617236,1718.0,French house,Daft Punk
13203,2024,8,Wildest Dreams,Q20882673,1715.0,dream pop,Taylor Swift
13204,2024,8,The Monster,Q15114662,1699.0,hip-hop,Eminem
13205,2024,8,Just the Way You Are,Q1714123,1697.0,pop music,Billy Joel
13206,2024,8,Why Why Why,Q128797188,1692.0,folk-pop,Shawn Mendes
13207,2024,8,Here We Are,Q5737477,1687.0,country music,Alabama
13208,2024,8,Heart of Gold,Q1592434,1683.0,,Neil Young
13209,2024,8,Can't Blame a Girl for Trying,Q16247066,1679.0,folk rock,Sabrina Carpenter
13210,2024,8,Telephone,Q188770,1676.0,electropop,Lady Gaga
13211,2024,8,Chicago,Q5095458,1670.0,folk rock,Graham Nash
13212,2024,8,Circles,Q66839247,1655.0,pop rock,Post Malone
13213,2024,8,That's the Way It Is,Q2575572,1654.0,pop music,Céline Dion
13214,2024,8,Ticket to Ride,Q959812,1654.0,power pop,The Beatles
13215,2024,8,Popular Monster,Q94602561,1653.0,rap metal,Falling in Reverse
13216,2024,8,Love,Q6690258,1653.0,contemporary R&B,Keyshia Cole
13217,2024,8,The Warning,Q7773573,1652.0,hip-hop,Eminem
13218,2024,8,Calm Down,Q113669344,1650.0,Afrobeats,Rema
13219,2024,8,Misty,Q1939352,1647.0,,Erroll Garner
13220,2024,8,Changes,Q2592385,1646.0,soft rock,Black Sabbath
13221,2024,8,Our Song,Q2262482,1641.0,rock music,Taylor Swift
13222,2024,8,The Warrior,Q7773598,1636.0,pop rock,Scandal
13223,2024,8,It's a Jungle Out There,Q3155809,1631.0,jazz,Randy Newman
13224,2024,8,Time,Q641913,1628.0,popular music,Pink Floyd
13225,2024,8,Copperhead Road,Q5168829,1624.0,country music,Steve Earle
13226,2024,8,Black Dog,Q1764403,1612.0,hard rock,Led Zeppelin
13227,2024,8,Push,Q2889279,1600.0,post-grunge,Matchbox Twenty
13228,2024,8,Better Place,Q122890867,1596.0,pop music,NSYNC
13229,2024,8,Public Service Announcement,Q115517820,1594.0,hip-hop,
13230,2024,8,China Girl,Q2551963,1586.0,pop music,David Bowie
13231,2024,8,Candy,Q5032057,1578.0,teen pop,Mandy Moore
13232,2024,8,Help!,Q839842,1564.0,popular music,The Beatles
13233,2024,8,Cocaine,Q2725356,1562.0,blues rock,J.J. Cale
13234,2024,8,King,Q111143449,1561.0,,Megpoid
13235,2024,8,Epic,Q1964791,1560.0,alternative metal,Faith No More
13236,2024,8,Can't Stop,Q2292806,1543.0,alternative rock,Red Hot Chili Peppers
13237,2024,8,Paparazzi,Q1025916,1537.0,electronic music,Lady Gaga
13238,2024,8,7 Years,Q21504121,1536.0,soul,Lukas Graham
13239,2024,8,Hells Bells,Q1512224,1529.0,hard rock,AC/DC
13240,2024,8,Unstoppable,Q22666616,1524.0,electropop,Sia
13241,2024,8,Paranoid,Q910912,1523.0,,Black Sabbath
13242,2024,8,Karma,Q114805013,1514.0,disco,Taylor Swift
13243,2024,8,Shambala,Q7487444,1509.0,pop rock,Three Dog Night
13244,2024,8,The Door,Q125912781,1507.0,,Teddy Swims
13245,2024,8,Stay,Q248210,1496.0,rhythm and blues,Rihanna
13246,2024,8,Happy Birthday,Q2342851,1496.0,rhythm and blues,Stevie Wonder
13247,2024,8,Memory,Q1920130,1495.0,musical,Elaine Paige
13248,2024,8,Echoes,Q507727,1482.0,progressive rock,Pink Floyd
13249,2024,8,Unbelievable,Q968916,1474.0,alternative dance,EMF
13250,2024,8,The Flame,Q7734338,1467.0,soft rock,Cheap Trick
13251,2024,8,Anaconda,Q17485058,1464.0,hip-hop,Nicki Minaj
13252,2024,8,Physical,Q909121,1448.0,new wave,Olivia Newton-John
13253,2024,8,Intergalactic,Q6046503,1446.0,hip-hop,Beastie Boys
13254,2024,8,Cherry Wine,Q28135890,1445.0,American folk music,Hozier
13255,2024,8,Kim,Q3124224,1443.0,horrorcore,Eminem
13256,2024,8,All of Me,Q15427702,1430.0,ballade,John Legend
13257,2024,8,Mustang Sally,Q4993306,1428.0,rhythm and blues,Wilson Pickett
13258,2024,8,B.O.B,Q4833847,1428.0,,OutKast
13259,2024,8,Girl on Fire,Q376611,1425.0,contemporary R&B,Alicia Keys
13260,2024,8,Promiscuous,Q943285,1425.0,pop music,Nelly Furtado
13261,2024,8,Kids,Q2327088,1423.0,,MGMT
13262,2024,8,Kiss,Q1427327,1407.0,funk,Prince and the Revolution
13263,2024,8,Perfect Day,Q1463270,1392.0,pop rock,Lou Reed
13264,2024,8,24K Magic,Q27126911,1392.0,electro,Bruno Mars
13265,2024,8,Kill Bill,Q115706733,1387.0,contemporary R&B,SZA
13266,2024,8,Whatever,Q48504,1384.0,rock music,Oasis
13267,2024,8,Daddy,Q13293685,1378.0,nu metal,Korn
13268,2024,8,Wanted Dead or Alive,Q2307249,1377.0,rock music,Bon Jovi
13269,2024,8,American Girl,Q4743896,1375.0,,Tom Petty and the Heartbreakers
13270,2024,8,Field Trip,,1364.0,,
13271,2024,8,Hello,Q1603052,1364.0,popular music,Lionel Richie
13272,2024,8,About a Girl,Q642170,1359.0,grunge,Nirvana
13273,2024,8,Flashing Lights,Q2915228,1355.0,hip-hop,Kanye West
13274,2024,8,Rockstar,Q41553138,1344.0,trap music,Post Malone
13275,2024,8,Les Champs-Élysées,Q15633197,1343.0,,Joe Dassin
13276,2024,8,Hiss,Q124363248,1340.0,hip-hop,Megan Thee Stallion
13277,2024,8,Halo,Q147734,1319.0,synth-pop,Beyoncé
13278,2024,8,The Middle,Q47494729,1315.0,dance-pop,Zedd
13279,2024,8,Clocks,Q615063,1314.0,alternative rock,Coldplay
13280,2024,8,It's My Life,Q686517,1313.0,rock music,Bon Jovi
13281,2024,8,If I Can't Have You,Q3302117,1312.0,popular music,Yvonne Elliman
13282,2024,8,That Thing You Do!,Q7711299,1310.0,power pop,The Wonders
13283,2024,8,Take a Bow,Q2263965,1310.0,pop music,Madonna
13284,2024,8,Levels,Q2315784,1309.0,progressive house,Avicii
13285,2024,8,Hold My Hand,Q111784795,1304.0,arena rock,Lady Gaga
13286,2024,8,Up on the Roof,Q7898096,1304.0,rhythm and blues,The Drifters
13287,2024,8,They Don't Know,Q7783692,1303.0,,Jon B.
13288,2024,8,Crazy,Q1139219,1300.0,blues rock,Aerosmith
13289,2024,8,Stay with Me,Q16326586,1297.0,soul,Sam Smith
13290,2024,8,Pepper,Q7166346,1284.0,,Butthole Surfers
13291,2024,8,Master of Puppets,Q383630,1276.0,popular music,Metallica
13292,2024,8,End of the Road,Q4038061,1272.0,contemporary R&B,Boyz II Men
13293,2024,8,Skin,Q105038462,1272.0,synth-pop,Sabrina Carpenter
13294,2024,8,Signs,Q7513022,1265.0,hard rock,Five Man Electrical Band
13295,2024,8,Baby Blue,Q4838206,1265.0,power pop,Badfinger
13296,2024,8,Nookie,Q1093259,1259.0,hip-hop,Limp Bizkit
13297,2024,8,Sway,Q84560767,1258.0,mambo,Nelson Pinedo
13298,2024,8,Ruby Tuesday,Q1953769,1257.0,,The Rolling Stones
13299,2024,8,Pursuit of Happiness,Q583143,1256.0,trip hop,Kid Cudi
13300,2024,8,Because of You,Q868569,1255.0,pop music,Kelly Clarkson
13301,2024,8,Rebel Yell,Q2134998,1245.0,hard rock,Billy Idol
13302,2024,8,End of the Line,Q3443475,1243.0,folk rock,Traveling Wilburys
13303,2024,8,On the Road Again,Q528674,1241.0,country music,Willie Nelson
13304,2024,8,Agatha All Along,Q105682603,1231.0,surf music,Kathryn Hahn
13305,2024,8,Dirty Work,Q30597747,1225.0,soft rock,Steely Dan
13306,2024,8,Womanizer,Q323991,1225.0,popular music,Britney Spears
13307,2024,8,In the City,Q6011971,1220.0,rock music,Joe Walsh
13308,2024,8,Cars,Q3512522,1214.0,synth-pop,Gary Numan
13309,2024,8,Uninvited,Q2548119,1212.0,electronic dance music,Alanis Morissette
13310,2024,8,Bad Reputation,Q2878546,1186.0,punk rock,Joan Jett
13311,2024,8,Beth,Q831102,1183.0,soft rock,Kiss
13312,2024,8,Diamonds & Rust,Q1456492,1172.0,folk rock,Joan Baez
13313,2024,8,Video Games,Q771253,1168.0,indie pop,Lana Del Rey
13314,2024,8,Steppin' Out,Q7611095,1166.0,popular music,Joe Jackson
13315,2024,8,Rock and Roll,Q3503883,1166.0,glam rock,Gary Glitter
13316,2024,8,Wildflower,Q8001237,1165.0,rock music,Skylark
13317,2024,8,Say Something,Q15144830,1163.0,popular music,Ian Axel
13318,2024,8,How Long,Q16994370,1160.0,soft rock,Ace
13319,2024,8,Aja,Q19871776,1159.0,jazz fusion,Steely Dan
13320,2024,8,Decode,Q2011725,1154.0,alternative rock,Paramore
13321,2024,8,Memories,Q2074141,1152.0,electro,David Guetta
13322,2024,8,The Power,Q2037068,1148.0,Eurodance,Snap!
13323,2024,8,Take Me Out,Q941387,1147.0,rock music,Franz Ferdinand
13324,2024,8,Defying Gravity,Q2636723,1134.0,pop music,Idina Menzel
13325,2024,8,It's Like That,Q1076891,1134.0,dance-pop,Mariah Carey
13326,2024,8,Mamma Mia,Q1131308,1134.0,glam rock,ABBA
13327,2024,8,Replay,Q1856876,1132.0,rhythm and blues,Iyaz
13328,2024,8,For Whom the Bell Tolls,Q1129368,1126.0,protest song,Metallica
13329,2024,8,Eternal Flame,Q1371048,1122.0,popular music,The Bangles
13330,2024,8,Happier,Q57655857,1118.0,dance-pop,Marshmello
13331,2024,8,Joni,Q126915516,1115.0,,
13332,2024,8,Morning Glory,Q2722230,1114.0,Britpop,Oasis
13333,2024,8,Back to Back,Q20856833,1110.0,hip-hop,Drake
13334,2024,8,Californication,Q2087371,1103.0,alternative rock,Red Hot Chili Peppers
13335,2024,8,Changes,Q1950768,1103.0,art pop,David Bowie
13336,2024,8,Glycerine,Q2887099,1101.0,post-grunge,Bush
13337,2024,8,Ben,Q49522,1098.0,pop music,Michael Jackson
13338,2024,8,Rico Suave,Q7332282,1098.0,Latin hip-hop,Gerardo
13339,2024,8,Work It,Q1569320,1096.0,,Missy Elliott
13340,2024,8,Bust a Move,Q4206949,1087.0,hip-hop,Young MC
13341,2024,8,Wild Thing,Q1718375,1085.0,rap rock,Tone Lōc
13342,2024,8,Boombastic,Q3642293,1076.0,reggae fusion,Shaggy
13343,2024,8,Mean,Q2303661,1073.0,country music,Taylor Swift
13344,2024,8,Jeepers Creepers,Q6172950,1071.0,,Ethel Waters
13345,2024,8,Put Your Head on My Shoulder,Q2242704,1067.0,pop music,The Lettermen
13346,2024,8,Dynamite,Q1269045,1066.0,rhythm and blues,Taio Cruz
13347,2024,8,Ronan,Q2758707,1064.0,soft rock,Taylor Swift
13348,2024,8,Cranes,Q737195,1062.0,,Mark Bernes
13349,2024,8,One in a Million,Q2779740,1058.0,folk rock,Guns N' Roses
13350,2024,8,Dare,Q2736561,1048.0,popular music,Gorillaz
13351,2024,8,Who Are You,Q2421169,1045.0,rock music,The Who
13352,2024,8,Some Nights,Q2697907,1038.0,indie pop,Fun
13353,2024,8,The Water Is Wide,Q7773706,1037.0,traditional folk music,Barbra Streisand
13354,2024,8,Little Girls,Q65083434,1033.0,new wave,Oingo Boingo
13355,2024,8,9 to 5,Q4646460,1030.0,pop music,Sheena Easton
13356,2024,8,Goodbye Yellow Brick Road,Q2454066,1020.0,soft rock,Elton John
13357,2024,8,My Oh My,Q127417511,1019.0,,Kylie Minogue
13358,2024,8,Sunday Service,Q124693239,1017.0,,
13359,2024,8,Brand New Dance,Q127433325,1013.0,,Eminem
13360,2024,8,Ego,Q149307,1008.0,contemporary R&B,Beyoncé
13361,2024,8,Family Affair,Q1129536,1005.0,contemporary R&B,Mary J. Blige
13362,2024,8,Around the World,Q2457967,1002.0,French house,Daft Punk
13363,2024,8,Good Times,Q1011938,1002.0,disco,Chic
13364,2024,8,Magic,Q1750363,999.0,soft rock,Pilot
13365,2024,8,El Cóndor Pasa,Q918029,998.0,,Los Incas
13366,2024,8,Slide Away,Q3031620,993.0,Britpop,Oasis
13367,2024,8,God's Plan,Q47915404,992.0,trap music,Drake
13368,2024,8,Yi Jian Mei,Q96579017,991.0,mandopop,Fei Yu-ching
13369,2024,8,Imagine,Q1971,990.0,pop music,John Lennon
13370,2024,8,Padam Padam,Q118534203,987.0,dance-pop,Kylie Minogue
13371,2024,8,ABC,Q2274905,984.0,pop music,The Jackson 5
13372,2024,8,Just Breathe,Q2082556,983.0,folk rock,Pearl Jam
13373,2024,8,Bitch,Q2307699,979.0,alternative rock,Meredith Brooks
13374,2024,8,Style,Q18786715,968.0,synth-pop,Taylor Swift
13375,2024,8,Run to You,Q2176004,963.0,rock music,Bryan Adams
13376,2024,8,Love to Love You Baby,Q4992128,961.0,disco,Donna Summer
13377,2024,8,B.Y.O.B.,Q787039,961.0,thrash metal,System of a Down
13378,2024,8,Thunder,Q29790517,955.0,pop rock,Imagine Dragons
13379,2024,8,Oh Well,Q7080555,935.0,blues rock,Fleetwood Mac
13380,2024,8,Fame,Q550510,933.0,disco,Irene Cara—Escalera
13381,2024,8,Ghost,Q108597902,931.0,pop rock,Justin Bieber
13382,2024,8,Let's Stay Together,Q1129496,928.0,soul,Al Green
13383,2024,8,Brick,Q2925118,926.0,alternative rock,Ben Folds Five
13384,2024,8,The End,Q210301,925.0,hard rock,The Beatles
13385,2024,8,Take Me Home,Q1551991,923.0,pop rock,Phil Collins
13386,2024,8,Life on Mars,Q2077201,919.0,glam rock,David Bowie
13387,2024,8,Control,Q16951268,916.0,hip-hop,Big Sean
13388,2024,8,You're My Best Friend,Q839848,915.0,rock music,Queen
13389,2024,8,Mayonaise,Q6797599,911.0,shoegaze,The Smashing Pumpkins
13390,2024,8,Make You Mine,Q125186031,906.0,pop music,Madison Beer
13391,2024,8,My Favorite Things,Q546331,904.0,,Mary Martin
13392,2024,8,Faded,Q22041338,900.0,electro house,Alan Walker
13393,2024,8,I Want You Back,Q5979516,896.0,dance-pop,NSYNC
13394,2024,8,All My Life,Q126893361,894.0,,Falling in Reverse
13395,2024,8,Sugar,Q18763681,891.0,pop rock,Maroon 5
13396,2024,8,The Heat Is On,Q2411905,887.0,pop rock,Glenn Frey
13397,2024,8,Today,Q2758957,882.0,alternative rock,The Smashing Pumpkins
13398,2024,8,Let's Dance,Q1821319,880.0,dance-pop,David Bowie
13399,2024,8,Exile,Q97664817,879.0,indie folk,Taylor Swift
13400,2024,8,Alone,Q2097859,878.0,hard rock,I-Ten
13401,2024,8,Ordinary World,Q2735837,877.0,pop rock,Duran Duran
13402,2024,8,Roll with It,Q2722237,875.0,Britpop,Oasis
13403,2024,8,Don't Fence Me In,Q3435464,868.0,popular music,Bing Crosby
13404,2024,8,All Around the World,Q151760,864.0,rock music,Oasis
13405,2024,8,Accidentally in Love,Q2417567,864.0,pop rock,Counting Crows
13406,2024,8,Slide,Q3962794,858.0,alternative rock,Goo Goo Dolls
13407,2024,8,Forever Young,Q5469469,857.0,rock music,Rod Stewart
13408,2024,8,White Wedding,Q7995524,850.0,hard rock,Billy Idol
13409,2024,8,Rose Garden,Q158554,848.0,country music,Billy Joe Royal
13410,2024,8,End of Time,Q2703232,848.0,contemporary R&B,Beyoncé
13411,2024,8,Wanted,Q7424575,844.0,,Hunter Hayes
13412,2024,8,Hot Stuff,Q1523310,842.0,disco,Donna Summer
13413,2024,8,The Hanging Tree,Q18601898,842.0,indie folk,James Newton Howard
13414,2024,8,Need You Now,Q500010,839.0,country music,Lady A
13415,2024,8,Unforgettable,Q865086,836.0,popular music,Nat King Cole
13416,2024,8,Obsessed,Q1089544,836.0,contemporary R&B,Mariah Carey
13417,2024,8,Ready or Not,Q604369,833.0,hip-hop,Fugees
13418,2024,8,Coming Up,Q174195,832.0,rock music,Paul McCartney
13419,2024,8,Philadelphia Freedom,Q2575429,832.0,rock music,Elton John
13420,2024,8,Boa,Q126029210,831.0,,Megan Thee Stallion
13421,2024,8,Change,Q2422033,823.0,pop rock,Taylor Swift
13422,2024,8,Big Mama,,822.0,,
13423,2024,8,Evacuate the Dancefloor,Q993556,821.0,Eurodance,Cascada
13424,2024,8,You Don't Know Me,Q8057190,819.0,country music,Eddy Arnold
13425,2024,8,Come Out and Play,Q2400922,818.0,punk rock,The Offspring
13426,2024,8,Silvio,Q105821227,818.0,,
13427,2024,8,We Didn't Start the Fire,Q120441376,817.0,rock music,
13428,2024,8,The Look of Love,Q3521647,816.0,bossa nova,Burt Bacharach
13429,2024,8,One Day at a Time,Q7092573,815.0,country music,Marilyn Sellars
13430,2024,8,"Thank U, Next",Q59297929,811.0,,Ariana Grande
13431,2024,8,Jailhouse Rock,Q1353423,805.0,rock and roll,Q303
13432,2024,8,Be My Lover,Q1750724,803.0,Eurodance,La Bouche
13433,2024,8,Too Close,Q3993337,801.0,contemporary R&B,Next
13434,2024,8,Wild World,Q1848035,796.0,folk rock,Jimmy Cliff
13435,2024,8,How Do You Sleep?,Q2453037,796.0,rock music,John Lennon
13436,2024,8,Anything Goes,Q4778332,795.0,popular music,Ethel Merman
13437,2024,8,The Twist,Q1541242,794.0,pop music,Hank Ballard and the Midnighters
13438,2024,8,White Flag,Q539119,789.0,pop music,Dido
13439,2024,8,Stand by Me,Q2727021,786.0,rock music,Oasis
13440,2024,8,Homecoming,Q2271213,785.0,hip-hop,Kanye West
13441,2024,8,Truly Madly Deeply,Q2544408,775.0,pop music,Savage Garden
13442,2024,8,Can't You See,Q5028999,771.0,Southern rock,The Marshall Tucker Band
13443,2024,8,Good Feeling,Q701966,770.0,electro,Flo Rida
13444,2024,8,Johnny Dang,Q122212365,768.0,Chicano rap,
13445,2024,8,Jackson,Q2393645,763.0,country music,The Kingston Trio
13446,2024,8,Borderline,Q893426,759.0,popular music,Madonna
13447,2024,8,Facts,Q124550519,757.0,trap music,Tom MacDonald
13448,2024,8,Broken,Q1748097,756.0,,Seether
13449,2024,8,Brand New Dance,,750.0,,
13450,2024,8,Sail,Q2361381,750.0,alternative rock,Awolnation
13451,2024,8,Fade to Black,Q1752956,746.0,heavy metal,Metallica
13452,2024,8,Beast of Burden,Q2892919,745.0,rock music,The Rolling Stones
13453,2024,8,Levon,Q1445935,739.0,progressive rock,Elton John
13454,2024,8,Heat Wave,Q2806356,738.0,soul,Martha and the Vandellas
13455,2024,8,Free Ride,Q5500050,736.0,rock music,The Edgar Winter Group
13456,2024,8,Word Up!,Q1163530,732.0,,Cameo
13457,2024,8,Modern Love,Q2577736,732.0,,David Bowie
13458,2024,8,Give It Away,Q523345,730.0,funk rock,Red Hot Chili Peppers
13459,2024,8,Ocean Avenue,Q3348655,726.0,pop-punk,Yellowcard
13460,2024,8,Somewhere Out There,Q3964614,723.0,pop music,Linda Ronstadt
13461,2024,8,Handle with Care,Q2405772,723.0,heartland rock,Traveling Wilburys
13462,2024,8,Runaway,Q97179810,719.0,,AURORA
13463,2024,8,Fancy,Q5433668,709.0,soul,Bobbie Gentry
